End
1, 21, 12, 0, 0, 0, 47, 0, 0, 
2, 24, 7, 0, 0, 0, 49, 0, 0, 
3, 0, 0, 0, 0, 0, 44, 0, 0, 
4, 0, 0, 0, 0, 0, 44, 0, 0, 
5, 0, 0, 0, 0, 0, 42, 0, 0, 
6, 1, 5, 0, 0, 0, 41, 0, 0, 
7, 21, 15, 0, 0, 0, 43, 0, 0, 
8, 37, 26, 0, 0, 0, 44, 0, 0, 
9, 18, 20, 11, 0, 0, 45, 0, 0, 
10, 0, 20, 19, 0, 0, 46, 0, 0, 
11, 0, 16, 28, 0, 0, 47, 20, 20, 
12, 0, 18, 28, 0, 0, 46, 20, 20, 
13, 0, 14, 21, 0, 0, 46, 20, 20, 
14, 0, 14, 19, 0, 0, 45, 0, 0, 
15, 0, 13, 12, 0, 0, 45, 20, 20, 
16, 0, 7, 0, 0, 0, 47, 20, 20, 
17, 0, 0, 0, 0, 0, 65, 20, 20, 
18, 185, 0, 0, 0, 0, 80, 20, 20, 
19, 470, 0, 0, 0, 0, 92, 20, 20, 
20, 499, 0, 0, 0, 0, 82, 20, 20, 
21, 479, 0, 0, 0, 84, 95, 20, 20, 
22, 302, 0, 18, 0, 144, 81, 20, 20, 
23, 263, 0, 268, 0, 106, 71, 20, 20, 
24, 21, 0, 463, 0, 0, 42, 20, 20, 
25, 0, 0, 177, 0, 0, 74, 20, 20, 
26, 120, 92, 0, 0, 0, 85, 20, 20, 
27, 31, 0, 0, 0, 320, 121, 0, 0, 
28, 0, 0, 187, 19, 309, 126, 0, 0, 
29, 95, 54, 501, 0, 171, 114, 0, 0, 
30, 0, 0, 509, 0, 0, 165, 20, 20, 
31, 0, 0, 83, 0, 0, 149, 20, 20, 
32, 190, 6, 0, 2, 0, 38, 20, 20, 
33, 32, 55, 0, 9, 79, 55, 0, 0, 
34, 0, 99, 0, 16, 71, 86, 0, 0, 
35, 0, 148, 46, 8, 30, 116, 20, 20, 
36, 0, 171, 71, 0, 15, 129, 0, 0, 
37, 0, 205, 140, 0, 0, 112, 0, 0, 
38, 0, 230, 134, 0, 0, 100, 0, 0, 
39, 0, 259, 152, 0, 0, 89, 0, 0, 
40, 0, 253, 203, 0, 0, 62, 0, 0, 
41, 0, 320, 298, 0, 0, 64, 0, 0, 
42, 0, 378, 338, 0, 0, 74, 0, 0, 
43, 0, 415, 351, 0, 0, 68, 0, 0, 
44, 0, 432, 111, 0, 0, 161, 0, 0, 
45, 0, 0, 0, 0, 0, 97, 0, 0, 
46, 0, 0, 0, 0, 0, 27, 20, 20, 
47, 117, 0, 0, 0, 0, 13, 20, 20, 
48, 0, 120, 0, 0, 0, 28, 0, 0, 
49, 0, 98, 0, 0, 0, 43, 0, 0, 
50, 127, 23, 1, 0, 0, 39, 0, 0, 
End
1, 0, 8, 0, 0, 0, 26, 20, 20, 
2, 0, 9, 0, 0, 0, 26, 20, 0, 
3, 0, 8, 0, 0, 0, 26, 0, 0, 
4, 0, 9, 0, 0, 0, 26, 0, 0, 
5, 0, 5, 0, 0, 0, 27, 0, 0, 
6, 0, 5, 0, 0, 0, 27, 0, 0, 
7, 0, 4, 0, 0, 0, 26, 0, 0, 
8, 0, 2, 0, 0, 0, 26, 20, 20, 
9, 0, 6, 0, 0, 0, 26, 20, 20, 
10, 9, 9, 0, 0, 0, 28, 0, 0, 
11, 6, 6, 0, 0, 0, 29, 20, 0, 
12, 3, 1, 0, 0, 0, 29, 0, 0, 
13, 13, 0, 0, 0, 0, 33, 0, 0, 
14, 67, 0, 0, 0, 0, 37, 0, 0, 
15, 186, 0, 0, 0, 0, 39, 0, 0, 
16, 145, 0, 0, 0, 0, 44, 20, 20, 
17, 590, 0, 0, 0, 0, 85, 20, 20, 
18, 724, 0, 0, 0, 0, 87, 20, 20, 
19, 521, 0, 0, 0, 0, 72, 20, 20, 
20, 339, 0, 0, 0, 0, 62, 20, 20, 
21, 289, 0, 0, 0, 16, 48, 20, 20, 
22, 255, 0, 0, 0, 56, 44, 20, 20, 
23, 365, 0, 108, 0, 179, 46, 0, 0, 
24, 328, 62, 447, 0, 117, 46, 0, 0, 
25, 310, 168, 557, 0, 54, 40, 0, 0, 
26, 0, 236, 249, 0, 0, 197, 0, 20, 
27, 0, 236, 249, 0, 0, 197, 0, 20, 
28, 0, 0, 0, 30, 0, 141, 0, 0, 
29, 0, 0, 0, 32, 79, 146, 0, 0, 
30, 0, 0, 0, 41, 163, 145, 0, 0, 
31, 59, 0, 134, 58, 197, 122, 0, 0, 
32, 151, 0, 326, 52, 162, 65, 20, 0, 
