Nothing
1, 64, 25, 9, 0, 0, 41, 0, 0, 
2, 9, 12, 0, 0, 0, 35, 0, 0, 
3, 0, 18, 0, 0, 0, 36, 0, 0, 
4, 10, 34, 0, 0, 0, 38, 0, 0, 
5, 51, 36, 0, 0, 0, 40, 0, 0, 
6, 62, 15, 0, 0, 0, 38, 0, 0, 
7, 104, 52, 0, 0, 0, 43, 0, 0, 
8, 138, 73, 1, 0, 0, 53, 0, 0, 
9, 160, 65, 4, 0, 0, 58, 0, 0, 
10, 28, 0, 0, 0, 0, 37, 0, 0, 
11, 0, 0, 3, 0, 0, 45, 0, 0, 
12, 0, 0, 41, 0, 0, 45, 0, 0, 
13, 0, 0, 63, 0, 0, 40, 0, 0, 
14, 0, 0, 43, 0, 0, 43, 0, 0, 
15, 0, 0, 39, 0, 0, 37, 0, 0, 
16, 0, 0, 31, 0, 0, 37, 0, 0, 
17, 0, 4, 30, 0, 0, 37, 0, 0, 
18, 0, 3, 0, 0, 0, 41, 0, 0, 
19, 0, 0, 13, 0, 0, 39, 0, 0, 
20, 10, 31, 37, 0, 0, 39, 0, 0, 
21, 26, 50, 48, 0, 0, 45, 0, 0, 
22, 33, 47, 31, 0, 0, 50, 0, 0, 
23, 33, 47, 31, 0, 0, 50, 0, 0, 
24, 34, 19, 15, 0, 0, 47, 0, 0, 
25, 7, 17, 2, 0, 0, 43, 0, 0, 
26, 10, 0, 0, 0, 0, 38, 0, 0, 
27, 0, 0, 0, 0, 0, 40, 0, 0, 
28, 0, 0, 0, 0, 0, 35, 0, 0, 
29, 0, 0, 0, 0, 0, 36, 0, 0, 
30, 0, 0, 0, 0, 0, 41, 0, 0, 
31, 59, 45, 0, 0, 0, 48, 0, 0, 
32, 85, 69, 0, 0, 0, 53, 0, 0, 
33, 62, 53, 0, 0, 0, 53, 0, 0, 
34, 37, 0, 0, 0, 0, 46, 0, 0, 
35, 18, 0, 0, 0, 0, 31, 0, 0, 
36, 25, 19, 4, 0, 0, 31, 0, 0, 
37, 0, 20, 0, 0, 0, 33, 0, 0, 
38, 0, 4, 0, 0, 0, 37, 0, 0, 
39, 0, 0, 0, 0, 0, 41, 0, 0, 
40, 0, 0, 0, 0, 0, 39, 0, 0, 
41, 0, 0, 9, 0, 0, 40, 0, 0, 
42, 0, 0, 14, 0, 0, 40, 0, 0, 
43, 0, 0, 21, 0, 0, 35, 0, 0, 
44, 0, 0, 37, 0, 0, 36, 0, 0, 
45, 0, 0, 43, 0, 0, 34, 0, 0, 
46, 0, 0, 35, 0, 0, 32, 0, 0, 
47, 0, 2, 14, 0, 0, 32, 0, 0, 
48, 0, 9, 0, 0, 0, 34, 0, 0, 
49, 0, 13, 0, 0, 0, 40, 0, 0, 
50, 0, 13, 0, 0, 0, 41, 0, 0, 
Strange
1, 32, 56, 17, 0, 0, 87, 0, 0, 
2, 0, 0, 34, 0, 0, 79, 0, 0, 
3, 0, 0, 39, 0, 0, 69, 0, 0, 
4, 0, 0, 32, 0, 0, 60, 0, 0, 
5, 0, 0, 53, 0, 0, 60, 0, 0, 
6, 0, 0, 59, 0, 0, 55, 0, 0, 
7, 0, 0, 59, 0, 0, 42, 0, 0, 
8, 0, 36, 46, 0, 0, 47, 0, 0, 
9, 0, 50, 7, 0, 0, 48, 0, 0, 
10, 134, 41, 0, 0, 0, 46, 0, 0, 
11, 171, 0, 0, 0, 0, 71, 0, 0, 
12, 197, 6, 0, 0, 0, 63, 0, 0, 
13, 256, 0, 0, 0, 0, 80, 0, 1, 
14, 300, 0, 0, 0, 0, 106, 0, 0, 
15, 500, 0, 0, 0, 0, 129, 0, 0, 
16, 416, 0, 0, 0, 5, 89, 0, 0, 
17, 270, 0, 0, 0, 27, 161, 0, 0, 
18, 79, 0, 89, 0, 78, 119, 0, 0, 
19, 15, 0, 183, 0, 46, 117, 0, 0, 
20, 37, 0, 293, 0, 25, 53, 0, 0, 
21, 93, 0, 315, 0, 0, 33, 0, 0, 
22, 132, 0, 315, 0, 0, 13, 0, 0, 
23, 122, 92, 293, 0, 0, 14, 0, 0, 
24, 54, 206, 210, 41, 0, 25, 0, 0, 
25, 63, 392, 134, 31, 0, 104, 0, 0, 
26, 0, 304, 0, 46, 0, 146, 0, 0, 
27, 0, 82, 0, 24, 0, 232, 0, 0, 
28, 17, 0, 0, 7, 9, 257, 0, 0, 
29, 0, 0, 0, 0, 29, 241, 0, 0, 
30, 83, 0, 0, 0, 45, 210, 0, 0, 
31, 82, 0, 0, 0, 39, 172, 0, 0, 
32, 95, 0, 0, 0, 39, 120, 0, 0, 
33, 174, 0, 0, 0, 27, 85, 0, 0, 
34, 181, 0, 84, 0, 43, 43, 0, 0, 
35, 141, 57, 246, 9, 3, 23, 0, 0, 
36, 155, 208, 268, 14, 0, 25, 0, 0, 
37, 30, 291, 294, 14, 0, 20, 0, 0, 
38, 0, 416, 244, 47, 0, 38, 0, 0, 
39, 0, 420, 66, 71, 0, 127, 0, 0, 
40, 0, 397, 0, 66, 0, 216, 0, 0, 
41, 0, 244, 0, 65, 0, 234, 0, 0, 
42, 0, 9, 0, 27, 0, 268, 0, 0, 
43, 61, 0, 0, 0, 0, 273, 0, 0, 
44, 203, 0, 0, 0, 74, 194, 0, 0, 
45, 243, 0, 0, 0, 66, 108, 0, 0, 
46, 250, 0, 136, 0, 41, 55, 0, 0, 
47, 259, 0, 274, 0, 29, 0, 0, 0, 
48, 171, 124, 385, 0, 0, 0, 0, 0, 
49, 134, 385, 425, 0, 0, 0, 0, 0, 
50, 41, 513, 390, 0, 0, 80, 0, 0, 
Spider
1, 19, 60, 17, 0, 0, 46, 0, 0, 
2, 0, 6, 40, 0, 0, 47, 0, 0, 
3, 0, 12, 29, 0, 0, 45, 0, 0, 
4, 0, 1, 0, 0, 0, 45, 0, 0, 
5, 0, 0, 0, 0, 0, 45, 0, 0, 
6, 0, 0, 0, 0, 0, 46, 0, 0, 
7, 0, 0, 0, 0, 0, 46, 0, 0, 
8, 0, 11, 0, 0, 0, 49, 0, 0, 
9, 0, 30, 0, 0, 0, 58, 0, 0, 
10, 65, 45, 0, 0, 0, 64, 0, 0, 
11, 45, 32, 0, 0, 0, 60, 0, 0, 
12, 53, 30, 0, 0, 0, 57, 0, 0, 
13, 49, 36, 4, 0, 0, 54, 0, 0, 
14, 47, 33, 2, 0, 0, 53, 0, 0, 
15, 21, 27, 9, 0, 0, 51, 0, 0, 
16, 0, 11, 6, 0, 0, 50, 0, 0, 
17, 0, 2, 0, 0, 0, 53, 0, 0, 
18, 0, 0, 0, 0, 0, 61, 0, 1, 
19, 0, 0, 0, 0, 0, 102, 2, 2, 
20, 0, 0, 0, 0, 0, 73, 4, 3, 
21, 0, 0, 0, 0, 0, 41, 5, 5, 
22, 0, 0, 0, 0, 0, 10, 6, 6, 
23, 0, 0, 0, 0, 0, 8, 6, 6, 
24, 0, 0, 0, 0, 19, 0, 6, 6, 
25, 0, 0, 0, 0, 19, 0, 6, 6, 
26, 0, 0, 0, 0, 2, 0, 5, 5, 
27, 0, 0, 0, 0, 5, 0, 5, 6, 
28, 0, 0, 0, 0, 0, 0, 5, 5, 
29, 0, 0, 0, 0, 0, 0, 5, 5, 
30, 0, 0, 0, 0, 0, 0, 5, 5, 
31, 0, 0, 0, 0, 0, 0, 5, 5, 
32, 0, 4, 0, 0, 0, 0, 5, 5, 
33, 8, 23, 6, 0, 0, 0, 5, 5, 
34, 0, 15, 0, 0, 0, 0, 5, 5, 
35, 0, 14, 0, 0, 0, 0, 5, 5, 
36, 0, 0, 0, 0, 0, 0, 5, 5, 
37, 0, 0, 0, 0, 0, 0, 5, 5, 
