End
1, 3, 61, 0, 0, 0, 18, 18, 18, 
2, 38, 106, 0, 0, 0, 23, 18, 18, 
3, 15, 116, 0, 0, 0, 27, 17, 17, 
4, 0, 95, 12, 0, 0, 67, 16, 16, 
5, 0, 0, 0, 0, 0, 86, 16, 16, 
6, 0, 0, 0, 0, 0, 86, 16, 16, 
7, 117, 0, 19, 0, 0, 31, 16, 16, 
8, 100, 49, 3, 0, 0, 28, 16, 16, 
9, 88, 14, 7, 0, 0, 37, 17, 16, 
10, 0, 0, 0, 0, 0, 37, 17, 17, 
11, 0, 0, 0, 0, 0, 42, 18, 17, 
12, 0, 0, 0, 0, 0, 59, 17, 17, 
13, 50, 0, 0, 0, 0, 80, 16, 16, 
14, 1, 0, 0, 0, 0, 81, 15, 15, 
15, 0, 0, 0, 0, 0, 92, 14, 14, 
16, 0, 0, 0, 0, 0, 69, 14, 14, 
17, 123, 0, 30, 0, 0, 52, 14, 14, 
18, 0, 0, 0, 0, 0, 0, 14, 14, 
19, 68, 148, 0, 0, 0, 0, 19, 18, 
20, 548, 362, 0, 0, 0, 0, 17, 16, 
21, 533, 443, 0, 0, 0, 0, 14, 14, 
22, 97, 295, 0, 0, 45, 26, 14, 14, 
23, 97, 295, 0, 0, 45, 26, 14, 14, 
24, 117, 336, 0, 0, 70, 120, 14, 14, 
25, 107, 79, 0, 0, 52, 118, 13, 12, 
26, 0, 0, 7, 0, 39, 88, 13, 13, 
27, 0, 0, 243, 0, 54, 122, 12, 12, 
28, 0, 0, 243, 0, 54, 122, 12, 12, 
29, 0, 0, 818, 0, 123, 139, 12, 12, 
30, 0, 0, 873, 0, 24, 93, 14, 14, 
31, 0, 0, 873, 0, 24, 93, 14, 14, 
32, 337, 0, 873, 0, 0, 59, 12, 12, 
33, 0, 0, 680, 0, 0, 42, 12, 12, 
34, 43, 26, 0, 0, 0, 91, 14, 14, 
35, 110, 0, 0, 0, 0, 50, 14, 14, 
36, 0, 0, 0, 0, 0, 34, 16, 16, 
37, 226, 181, 0, 0, 0, 91, 14, 14, 
38, 35, 157, 0, 0, 66, 84, 14, 14, 
39, 0, 271, 0, 0, 129, 161, 12, 12, 
40, 0, 266, 0, 0, 126, 190, 11, 11, 
41, 5, 0, 0, 0, 100, 194, 11, 11, 
42, 43, 0, 94, 0, 76, 167, 12, 12, 
43, 121, 0, 594, 0, 63, 109, 13, 13, 
44, 0, 0, 873, 0, 67, 74, 15, 15, 
45, 0, 89, 873, 0, 0, 50, 15, 14, 
46, 126, 197, 873, 0, 0, 138, 20, 20, 
47, 0, 0, 328, 0, 0, 112, 14, 14, 
48, 0, 0, 147, 0, 0, 120, 14, 14, 
49, 17, 0, 0, 0, 0, 105, 14, 14, 
50, 0, 0, 0, 0, 0, 116, 14, 14, 
End
1, 26, 0, 0, 0, 0, 22, 20, 20, 
2, 21, 0, 0, 0, 0, 16, 20, 20, 
3, 0, 2, 0, 0, 0, 13, 20, 20, 
4, 0, 18, 0, 0, 0, 13, 20, 20, 
5, 8, 47, 0, 0, 0, 20, 20, 20, 
6, 0, 30, 0, 0, 0, 30, 20, 20, 
7, 0, 0, 0, 0, 0, 50, 20, 20, 
8, 0, 0, 0, 0, 0, 29, 20, 20, 
9, 63, 2, 12, 0, 0, 22, 20, 20, 
10, 149, 0, 14, 0, 0, 13, 20, 20, 
11, 41, 0, 0, 0, 0, 11, 20, 20, 
12, 0, 25, 0, 0, 0, 23, 20, 20, 
13, 0, 76, 4, 0, 0, 44, 20, 19, 
14, 0, 24, 0, 0, 0, 54, 20, 20, 
15, 0, 0, 0, 0, 0, 53, 20, 20, 
16, 0, 0, 0, 0, 0, 43, 20, 20, 
17, 0, 0, 0, 0, 0, 34, 20, 19, 
18, 0, 0, 41, 0, 0, 76, 18, 18, 
19, 0, 0, 0, 0, 0, 103, 16, 16, 
20, 0, 0, 0, 0, 0, 97, 17, 17, 
21, 71, 0, 0, 0, 0, 37, 18, 18, 
22, 57, 0, 0, 0, 0, 0, 16, 16, 
23, 287, 294, 0, 0, 0, 0, 20, 20, 
24, 567, 401, 0, 0, 0, 0, 20, 20, 
25, 357, 489, 0, 0, 0, 0, 17, 16, 
26, 321, 291, 0, 0, 83, 77, 14, 14, 
27, 100, 151, 0, 0, 95, 132, 13, 13, 
28, 100, 151, 0, 0, 95, 132, 13, 13, 
29, 100, 151, 0, 0, 95, 132, 13, 13, 
30, 0, 0, 72, 0, 50, 118, 14, 14, 
31, 0, 0, 72, 0, 50, 118, 14, 14, 
32, 0, 0, 72, 0, 50, 118, 14, 14, 
33, 138, 0, 502, 0, 100, 147, 14, 14, 
34, 0, 0, 873, 0, 0, 186, 14, 14, 
35, 0, 0, 216, 0, 0, 67, 19, 19, 
36, 241, 0, 0, 0, 0, 47, 18, 17, 
37, 0, 69, 0, 0, 0, 64, 18, 17, 
38, 0, 191, 0, 0, 0, 49, 20, 20, 
39, 0, 276, 0, 0, 0, 65, 20, 20, 
40, 0, 276, 0, 0, 0, 65, 20, 20, 
41, 46, 434, 0, 0, 21, 149, 16, 16, 
42, 0, 0, 88, 0, 96, 142, 17, 17, 
43, 0, 0, 88, 0, 96, 142, 17, 17, 
44, 0, 0, 88, 0, 96, 142, 17, 17, 
45, 0, 0, 88, 0, 96, 142, 17, 17, 
46, 0, 0, 88, 0, 96, 142, 17, 17, 
47, 0, 0, 88, 0, 96, 142, 17, 17, 
48, 0, 7, 727, 0, 33, 106, 17, 16, 
49, 0, 201, 873, 0, 0, 159, 18, 18, 
50, 564, 0, 700, 0, 0, 182, 20, 20, 
End
1, 0, 2, 0, 0, 0, 8, 20, 20, 
2, 0, 50, 8, 0, 0, 13, 20, 20, 
3, 0, 40, 0, 0, 0, 17, 20, 20, 
4, 0, 0, 0, 0, 0, 54, 20, 20, 
5, 0, 0, 0, 0, 0, 11, 20, 20, 
6, 0, 8, 0, 0, 0, 15, 20, 20, 
7, 55, 38, 11, 0, 0, 21, 20, 20, 
8, 67, 27, 17, 0, 0, 13, 20, 20, 
9, 0, 3, 20, 0, 0, 9, 20, 20, 
10, 0, 169, 0, 0, 0, 37, 20, 20, 
11, 87, 0, 0, 0, 0, 20, 20, 20, 
12, 267, 0, 0, 0, 0, 0, 20, 20, 
13, 606, 0, 0, 0, 0, 0, 20, 19, 
14, 344, 94, 0, 0, 0, 0, 17, 16, 
15, 440, 200, 0, 0, 0, 0, 17, 16, 
16, 294, 168, 0, 0, 0, 0, 16, 16, 
17, 92, 290, 0, 0, 0, 46, 16, 15, 
18, 92, 290, 0, 0, 0, 46, 16, 15, 
19, 377, 183, 7, 0, 41, 111, 15, 15, 
20, 181, 131, 175, 0, 73, 133, 14, 14, 
21, 181, 131, 175, 0, 73, 133, 14, 14, 
22, 32, 0, 400, 0, 116, 158, 15, 15, 
23, 54, 0, 692, 0, 74, 128, 17, 16, 
24, 54, 0, 692, 0, 74, 128, 17, 16, 
25, 118, 104, 740, 0, 0, 92, 20, 20, 
26, 0, 0, 0, 0, 0, 118, 20, 20, 
27, 0, 0, 0, 0, 0, 83, 20, 20, 
28, 158, 120, 0, 0, 0, 67, 20, 20, 
29, 158, 120, 0, 0, 0, 67, 20, 20, 
30, 0, 72, 0, 0, 0, 150, 20, 20, 
31, 0, 72, 0, 0, 0, 150, 20, 20, 
32, 0, 0, 0, 0, 117, 173, 18, 18, 
33, 34, 32, 0, 0, 142, 147, 18, 17, 
34, 34, 32, 0, 0, 142, 147, 18, 17, 
35, 3, 107, 521, 0, 94, 143, 18, 18, 
36, 3, 107, 521, 0, 94, 143, 18, 18, 
37, 0, 0, 873, 0, 0, 127, 20, 20, 
38, 0, 0, 873, 0, 0, 125, 20, 20, 
39, 0, 33, 292, 0, 0, 74, 20, 20, 
40, 0, 121, 0, 0, 0, 74, 20, 20, 
41, 60, 172, 0, 0, 0, 62, 20, 20, 
42, 0, 109, 0, 0, 0, 100, 20, 20, 
43, 0, 156, 0, 0, 0, 139, 20, 20, 
44, 0, 324, 0, 0, 40, 137, 18, 18, 
45, 99, 168, 0, 0, 25, 193, 18, 18, 
46, 254, 0, 0, 0, 50, 172, 17, 17, 
47, 245, 0, 85, 0, 115, 59, 17, 17, 
48, 0, 0, 145, 0, 113, 77, 19, 19, 
49, 0, 0, 208, 0, 96, 93, 18, 18, 
50, 134, 98, 873, 0, 0, 129, 19, 19, 
End
1, 4, 9, 0, 0, 0, 29, 20, 20, 
2, 6, 19, 0, 0, 0, 29, 20, 20, 
3, 15, 19, 0, 0, 0, 28, 20, 20, 
4, 0, 14, 0, 0, 0, 27, 20, 20, 
5, 0, 15, 0, 0, 0, 28, 20, 20, 
6, 0, 12, 0, 0, 0, 27, 20, 20, 
7, 0, 0, 0, 0, 0, 21, 20, 20, 
8, 0, 2, 0, 0, 0, 20, 20, 20, 
9, 0, 7, 0, 0, 0, 23, 20, 20, 
10, 0, 18, 0, 0, 0, 28, 20, 20, 
11, 4, 30, 6, 0, 0, 29, 20, 20, 
12, 0, 56, 25, 0, 0, 27, 20, 20, 
13, 0, 53, 13, 0, 0, 38, 20, 20, 
14, 0, 53, 13, 0, 0, 38, 20, 20, 
15, 41, 0, 0, 0, 0, 26, 20, 20, 
16, 28, 0, 0, 0, 0, 21, 20, 20, 
17, 252, 0, 0, 0, 0, 0, 20, 20, 
18, 277, 0, 0, 0, 0, 0, 20, 20, 
19, 420, 99, 0, 0, 0, 0, 20, 20, 
20, 497, 138, 0, 0, 0, 0, 19, 18, 
21, 199, 117, 0, 0, 0, 0, 18, 18, 
22, 26, 121, 0, 0, 0, 51, 18, 17, 
23, 243, 154, 0, 0, 30, 86, 18, 18, 
24, 264, 114, 0, 0, 49, 84, 18, 18, 
25, 0, 32, 0, 0, 60, 79, 17, 17, 
26, 155, 64, 525, 0, 24, 136, 18, 17, 
27, 62, 56, 666, 0, 35, 155, 17, 16, 
28, 0, 0, 774, 0, 0, 165, 18, 18, 
29, 33, 0, 750, 0, 0, 139, 20, 19, 
30, 0, 0, 707, 0, 0, 135, 20, 20, 
31, 0, 0, 707, 0, 0, 135, 20, 20, 
32, 0, 0, 0, 0, 0, 89, 20, 20, 
33, 0, 0, 0, 0, 0, 58, 20, 20, 
34, 0, 245, 0, 0, 0, 65, 20, 20, 
35, 0, 321, 0, 0, 0, 89, 20, 20, 
36, 69, 389, 0, 0, 0, 115, 20, 20, 
